task,failure_mode,benign,strategy,mode,adapter,n_agents,rep,model,correct,oracle_passed,oracle_total,wall_clock_s,prompt_tokens,completion_tokens,total_tokens,estimated_usd,wasted_tokens,wasted_token_rate,stall_events,fp_stall_events,notify_events,fp_notify_events,stall_wait_s,reads_observed,llm_calls,tool_calls,file_read_events,write_events,write_applied_events,write_refused_events,search_events,coord_events,run_tests_events,notification_delivered_events,agent_turns,mean_agent_turns,tokens_per_agent_turn,read_set_visibility,critical_paths_read_fraction,timed_out,agents_done,agents_errored,agents_timeout,log,run_id,provider,run_dir
t02_benign_overlap,benign_overlap_false_positive,True,peer_broker,strategy,,2,2,gpt-5-mini,True,6,6,13.29,11971,1650,13621,0.006293,0,0.0,0,0,0,0,0.003,4,12,12,4,2,2,0,1,2,2,0,12,6.0,1135.0833333333333,1.0,,False,2,0,0,t02_benign_overlap__peer_broker-n2-r2.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t02_benign_overlap,benign_overlap_false_positive,True,peer_broker,strategy,,2,3,gpt-5-mini,True,6,6,35.42,10631,1651,12282,0.00596,0,0.0,0,0,0,0,0.002,3,11,11,3,2,2,0,0,2,2,0,11,5.5,1116.5454545454545,1.0,,False,2,0,0,t02_benign_overlap__peer_broker-n2-r3.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t02_benign_overlap,benign_overlap_false_positive,True,peer_broker,strategy,,2,4,gpt-5-mini,True,6,6,38.02,18293,2209,20502,0.008991,2078,0.10135596527168081,0,0,0,0,0.004,5,14,14,5,3,2,1,0,2,2,0,14,7.0,1464.4285714285713,1.0,,False,2,0,0,t02_benign_overlap__peer_broker-n2-r4.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t02_benign_overlap,benign_overlap_false_positive,True,peer_contract,strategy,,2,0,gpt-5-mini,True,6,6,34.16,14513,1796,16309,0.00722,0,0.0,0,0,0,0,0.003,2,11,11,2,2,2,0,0,2,2,2,11,5.5,1482.6363636363637,1.0,,False,2,0,0,t02_benign_overlap__peer_contract-n2-r0.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t02_benign_overlap,benign_overlap_false_positive,True,peer_contract,strategy,,2,1,gpt-5-mini,True,6,6,37.18,16969,1562,18531,0.007366,0,0.0,0,0,0,0,0.002,2,13,13,2,2,2,0,1,2,2,2,13,6.5,1425.4615384615386,1.0,,False,2,0,0,t02_benign_overlap__peer_contract-n2-r1.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t02_benign_overlap,benign_overlap_false_positive,True,peer_contract,strategy,,2,2,gpt-5-mini,True,6,6,49.57,24224,3087,27311,0.01223,2166,0.0793087034528212,0,0,0,0,0.005,5,16,16,5,3,2,1,0,3,2,2,16,8.0,1706.9375,1.0,,False,2,0,0,t02_benign_overlap__peer_contract-n2-r2.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t02_benign_overlap,benign_overlap_false_positive,True,peer_contract,strategy,,2,3,gpt-5-mini,True,6,6,26.17,13268,2063,15331,0.007443,0,0.0,0,0,0,0,0.003,2,10,10,2,2,2,0,0,2,2,2,10,5.0,1533.1,1.0,,False,2,0,0,t02_benign_overlap__peer_contract-n2-r3.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t02_benign_overlap,benign_overlap_false_positive,True,peer_contract,strategy,,2,4,gpt-5-mini,True,6,6,49.7,15696,2341,18037,0.008606,0,0.0,0,0,0,0,0.002,2,12,12,2,2,2,0,1,2,2,2,12,6.0,1503.0833333333333,1.0,,False,2,0,0,t02_benign_overlap__peer_contract-n2-r4.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t03_fetch_clobber,write_write_clobber,False,adaptive_lease,strategy,,2,0,gpt-5-mini,True,5,5,26.6,15362,1961,17323,0.007763,0,0.0,1,0,0,0,0.003,3,13,13,3,2,2,0,1,7,2,2,13,6.5,1332.5384615384614,1.0,1.0,False,2,0,0,t03_fetch_clobber__adaptive_lease-n2-r0.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t03_fetch_clobber,write_write_clobber,False,adaptive_lease,strategy,,2,1,gpt-5-mini,True,5,5,26.9,13456,2323,15779,0.00801,0,0.0,1,0,0,0,0.004,2,11,11,2,2,2,0,1,7,2,2,11,5.5,1434.4545454545455,1.0,1.0,False,2,0,0,t03_fetch_clobber__adaptive_lease-n2-r1.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t03_fetch_clobber,write_write_clobber,False,adaptive_lease,strategy,,2,2,gpt-5-mini,True,5,5,23.26,14893,1846,16739,0.007415,0,0.0,1,0,0,0,0.005,2,12,12,2,2,2,0,2,7,2,2,12,6.0,1394.9166666666667,1.0,1.0,False,2,0,0,t03_fetch_clobber__adaptive_lease-n2-r2.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t03_fetch_clobber,write_write_clobber,False,adaptive_lease,strategy,,2,3,gpt-5-mini,True,5,5,22.84,14259,1986,16245,0.007537,0,0.0,1,0,0,0,0.005,2,12,12,2,2,2,0,2,7,2,2,12,6.0,1353.75,1.0,1.0,False,2,0,0,t03_fetch_clobber__adaptive_lease-n2-r3.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t03_fetch_clobber,write_write_clobber,False,adaptive_lease,strategy,,2,4,gpt-5-mini,True,5,5,29.24,18553,2330,20883,0.009298,0,0.0,1,0,0,0,0.006,5,15,15,5,2,2,0,1,7,2,2,15,7.5,1392.2,1.0,1.0,False,2,0,0,t03_fetch_clobber__adaptive_lease-n2-r4.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t03_fetch_clobber,write_write_clobber,False,peer_broker,strategy,,2,0,gpt-5-mini,True,5,5,35.99,35525,5654,41179,0.020189,0,0.0,2,0,0,0,15.988,7,23,21,7,5,5,0,3,19,4,2,21,10.5,1960.904761904762,1.0,1.0,False,2,0,0,t03_fetch_clobber__peer_broker-n2-r0.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t03_fetch_clobber,write_write_clobber,False,peer_broker,strategy,,2,1,gpt-5-mini,False,3,5,24.49,12909,3898,16807,0.011023,0,0.0,1,0,0,0,7.201,3,12,11,3,3,3,0,0,10,2,1,11,5.5,1527.909090909091,1.0,1.0,False,2,0,0,t03_fetch_clobber__peer_broker-n2-r1.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t03_fetch_clobber,write_write_clobber,False,peer_broker,strategy,,2,2,gpt-5-mini,True,5,5,30.65,18566,5338,23904,0.015317,0,0.0,2,0,0,0,15.829,4,14,12,4,4,4,0,0,18,2,2,12,6.0,1992.0,1.0,1.0,False,2,0,0,t03_fetch_clobber__peer_broker-n2-r2.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t03_fetch_clobber,write_write_clobber,False,peer_broker,strategy,,2,3,gpt-5-mini,True,5,5,39.4,34750,5964,40714,0.020615,0,0.0,2,0,0,0,21.012,8,23,21,8,5,5,0,0,18,4,2,21,10.5,1938.7619047619048,1.0,1.0,False,2,0,0,t03_fetch_clobber__peer_broker-n2-r3.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t03_fetch_clobber,write_write_clobber,False,peer_broker,strategy,,2,4,gpt-5-mini,True,5,5,29.37,18569,5177,23746,0.014996,0,0.0,2,0,0,0,15.919,4,15,13,4,4,4,0,0,18,2,2,13,6.5,1826.6153846153845,1.0,1.0,False,2,0,0,t03_fetch_clobber__peer_broker-n2-r4.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t03_fetch_clobber,write_write_clobber,False,peer_contract,strategy,,2,0,gpt-5-mini,True,5,5,27.94,25378,3492,28870,0.013329,0,0.0,1,0,0,0,3.121,3,16,16,3,3,3,0,2,8,2,4,16,8.0,1804.375,1.0,1.0,False,2,0,0,t03_fetch_clobber__peer_contract-n2-r0.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t03_fetch_clobber,write_write_clobber,False,peer_contract,strategy,,2,1,gpt-5-mini,True,5,5,57.7,27167,5063,32230,0.016918,1919,0.059540800496431893,2,0,0,0,57.896,4,16,16,4,4,3,1,0,10,2,4,16,8.0,2014.375,1.0,1.0,False,2,0,0,t03_fetch_clobber__peer_contract-n2-r1.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t03_fetch_clobber,write_write_clobber,False,peer_contract,strategy,,2,2,gpt-5-mini,True,5,5,23.76,24361,3622,27983,0.013334,0,0.0,0,0,0,0,0.006,4,15,15,4,3,3,0,0,6,2,4,15,7.5,1865.5333333333333,1.0,1.0,False,2,0,0,t03_fetch_clobber__peer_contract-n2-r2.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t03_fetch_clobber,write_write_clobber,False,peer_contract,strategy,,2,3,gpt-5-mini,True,5,5,25.66,20657,4446,25103,0.014056,0,0.0,1,0,0,0,1.641,3,13,13,3,2,2,0,0,8,2,4,13,6.5,1931.0,1.0,1.0,False,2,0,0,t03_fetch_clobber__peer_contract-n2-r3.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t03_fetch_clobber,write_write_clobber,False,peer_contract,strategy,,2,4,gpt-5-mini,True,5,5,28.47,22755,4414,27169,0.014517,0,0.0,1,0,0,0,7.386,4,16,16,4,2,2,0,0,8,2,4,16,8.0,1698.0625,1.0,1.0,False,2,0,0,t03_fetch_clobber__peer_contract-n2-r4.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t04_cascade,causal_cascade,False,adaptive_lease,strategy,,4,0,gpt-5-mini,True,7,7,56.75,120150,5527,125677,0.041092,0,0.0,1,0,0,0,0.017,41,69,69,41,8,8,0,4,31,4,10,69,17.25,1821.4057971014493,1.0,,False,4,0,0,t04_cascade__adaptive_lease-n4-r0.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t04_cascade,causal_cascade,False,adaptive_lease,strategy,,4,1,gpt-5-mini,True,7,7,48.83,137509,8303,145812,0.050983,4432,0.03039530354154665,1,0,0,0,2.814,41,75,75,41,11,10,1,4,44,7,14,75,18.75,1944.16,1.0,,False,4,0,0,t04_cascade__adaptive_lease-n4-r1.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t04_cascade,causal_cascade,False,adaptive_lease,strategy,,4,2,gpt-5-mini,True,7,7,63.98,162023,12647,174670,0.0658,4603,0.026352550523844966,2,0,0,0,15.866,50,84,84,50,10,9,1,7,41,5,13,84,21.0,2079.404761904762,1.0,,False,4,0,0,t04_cascade__adaptive_lease-n4-r2.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t04_cascade,causal_cascade,False,adaptive_lease,strategy,,4,3,gpt-5-mini,True,7,7,44.23,120173,7283,127456,0.044609,0,0.0,1,0,0,0,7.337,38,71,71,38,9,9,0,10,39,5,12,71,17.75,1795.1549295774648,1.0,,False,4,0,0,t04_cascade__adaptive_lease-n4-r3.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t04_cascade,causal_cascade,False,adaptive_lease,strategy,,4,4,gpt-5-mini,True,7,7,55.15,133079,7789,140868,0.048848,6931,0.049202089899764316,3,0,0,0,0.019,41,75,75,41,10,8,2,5,38,6,10,75,18.75,1878.24,1.0,,False,4,0,0,t04_cascade__adaptive_lease-n4-r4.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t04_cascade,causal_cascade,False,peer_broker,strategy,,4,0,gpt-5-mini,False,5,7,143.6,366227,37012,403239,0.165581,25802,0.06398686634973304,4,0,0,0,42.628,79,150,138,79,20,14,6,19,59,10,4,138,34.5,2922.021739130435,1.0,,False,4,0,0,t04_cascade__peer_broker-n4-r0.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t04_cascade,causal_cascade,False,peer_broker,strategy,,4,1,gpt-5-mini,True,7,7,112.1,227027,27718,254745,0.112193,10106,0.03967104359261222,3,0,0,0,29.195,60,113,102,60,15,12,3,8,45,10,3,104,26.0,2449.471153846154,1.0,,False,4,0,0,t04_cascade__peer_broker-n4-r1.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t04_cascade,causal_cascade,False,peer_broker,strategy,,4,2,gpt-5-mini,False,6,7,71.9,157689,16082,173771,0.071586,2586,0.014796251158639157,2,0,0,0,14.847,52,90,85,52,10,9,1,8,29,7,2,85,21.25,2044.3647058823528,1.0,,False,4,0,0,t04_cascade__peer_broker-n4-r2.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t04_cascade,causal_cascade,False,peer_broker,strategy,,4,3,gpt-5-mini,False,6,7,74.31,139151,19003,158154,0.072794,3468,0.021927994233468643,3,0,0,0,28.477,46,84,76,46,11,10,1,3,37,7,2,77,19.25,2053.948051948052,1.0,,False,4,0,0,t04_cascade__peer_broker-n4-r3.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t04_cascade,causal_cascade,False,peer_broker,strategy,,4,4,gpt-5-mini,False,6,7,66.84,118922,13936,132858,0.057603,0,0.0,2,0,0,0,15.791,42,78,72,42,10,10,0,7,32,5,2,72,18.0,1845.25,1.0,,False,4,0,0,t04_cascade__peer_broker-n4-r4.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t04_cascade,causal_cascade,False,peer_contract,strategy,,4,0,gpt-5-mini,False,5,7,156.68,267419,14702,282121,0.096259,21475,0.07611982092789973,12,0,0,0,266.627,47,105,105,47,15,7,8,12,58,7,17,105,26.25,2686.866666666667,1.0,,False,4,0,0,t04_cascade__peer_contract-n4-r0.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t04_cascade,causal_cascade,False,peer_contract,strategy,,4,1,gpt-5-mini,True,7,7,144.24,285845,13979,299824,0.099419,33163,0.1106082234911148,14,0,0,0,345.097,46,110,110,46,18,8,10,8,77,5,25,110,27.5,2725.672727272727,1.0,,False,4,0,0,t04_cascade__peer_contract-n4-r1.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t04_cascade,causal_cascade,False,peer_contract,strategy,,4,2,gpt-5-mini,True,7,7,178.34,397532,19978,417510,0.139339,54817,0.1312950588009868,16,0,0,0,365.426,60,134,134,60,22,7,15,12,85,5,29,134,33.5,3115.7462686567164,1.0,,False,3,0,0,t04_cascade__peer_contract-n4-r2.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t04_cascade,causal_cascade,False,peer_contract,strategy,,4,3,gpt-5-mini,False,1,7,300.02,608176,56472,664648,0.264988,133663,0.2011034412200142,24,0,0,0,625.267,69,155,155,69,34,9,25,8,117,9,39,155,38.75,4288.051612903226,1.0,,False,1,0,0,t04_cascade__peer_contract-n4-r3.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t04_cascade,causal_cascade,False,peer_contract,strategy,,4,4,gpt-5-mini,True,7,7,215.73,429240,21745,450985,0.1508,57801,0.12816612525915497,16,0,0,0,362.541,59,135,135,59,21,8,13,11,95,8,30,135,33.75,3340.6296296296296,1.0,,False,2,0,0,t04_cascade__peer_contract-n4-r4.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t05_cross_file,cross_file_dependency,False,adaptive_lease,strategy,,2,0,gpt-5-mini,True,5,5,91.5,80325,11539,91864,0.043159,3815,0.04152878167726204,1,0,0,0,0.009,20,45,45,20,6,5,1,10,14,4,2,45,22.5,2041.4222222222222,1.0,,False,2,0,0,t05_cross_file__adaptive_lease-n2-r0.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t05_cross_file,cross_file_dependency,False,adaptive_lease,strategy,,2,1,gpt-5-mini,True,5,5,56.8,47083,4232,51315,0.020235,0,0.0,0,0,0,0,0.01,14,30,30,14,5,5,0,4,11,3,2,30,15.0,1710.5,1.0,,False,2,0,0,t05_cross_file__adaptive_lease-n2-r1.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t05_cross_file,cross_file_dependency,False,adaptive_lease,strategy,,2,2,gpt-5-mini,True,5,5,86.53,68999,6474,75473,0.030198,0,0.0,0,0,0,0,0.013,15,37,37,15,6,6,0,6,12,4,2,37,18.5,2039.8108108108108,1.0,,False,2,0,0,t05_cross_file__adaptive_lease-n2-r2.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t05_cross_file,cross_file_dependency,False,adaptive_lease,strategy,,2,3,gpt-5-mini,True,5,5,79.81,67273,6921,74194,0.03066,4074,0.05491010054721406,0,0,0,0,0.012,15,39,39,15,7,6,1,8,13,4,2,39,19.5,1902.4102564102564,1.0,,False,2,0,0,t05_cross_file__adaptive_lease-n2-r3.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t05_cross_file,cross_file_dependency,False,adaptive_lease,strategy,,2,4,gpt-5-mini,False,4,5,63.14,69336,6982,76318,0.031298,0,0.0,0,0,0,0,0.011,22,40,40,22,6,6,0,3,15,4,2,40,20.0,1907.95,1.0,,False,2,0,0,t05_cross_file__adaptive_lease-n2-r4.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t05_cross_file,cross_file_dependency,False,peer_broker,strategy,,2,0,gpt-5-mini,True,5,5,84.38,36086,3650,39736,0.016321,1237,0.02991969814241486,2,0,0,0,42.899,14,29,28,14,6,5,1,1,15,3,0,28,14.0,1419.142857142857,1.0,,False,2,0,0,t05_cross_file__peer_broker-n2-r0.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t05_cross_file,cross_file_dependency,False,peer_broker,strategy,,2,1,gpt-5-mini,False,4,5,101.06,66777,11923,78700,0.04054,0,0.0,2,0,0,0,31.217,18,40,37,18,7,7,0,4,19,4,1,38,19.0,2071.0526315789475,1.0,,False,2,0,0,t05_cross_file__peer_broker-n2-r1.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t05_cross_file,cross_file_dependency,False,peer_broker,strategy,,2,2,gpt-5-mini,False,3,5,80.64,50801,6119,56920,0.024938,0,0.0,1,0,0,0,11.192,16,34,32,16,5,5,0,4,12,3,1,33,16.5,1724.8484848484848,1.0,,False,2,0,0,t05_cross_file__peer_broker-n2-r2.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t05_cross_file,cross_file_dependency,False,peer_broker,strategy,,2,3,gpt-5-mini,False,2,5,59.46,49434,3805,53239,0.019969,0,0.0,0,0,0,0,0.029,17,34,34,17,5,5,0,4,5,4,0,34,17.0,1565.8529411764705,1.0,,False,2,0,0,t05_cross_file__peer_broker-n2-r3.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t05_cross_file,cross_file_dependency,False,peer_broker,strategy,,2,4,gpt-5-mini,False,3,5,105.42,76109,11195,87304,0.041417,0,0.0,2,0,0,0,23.224,22,44,42,22,8,8,0,4,20,4,2,42,21.0,2078.6666666666665,1.0,,False,2,0,0,t05_cross_file__peer_broker-n2-r4.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t05_cross_file,cross_file_dependency,False,peer_contract,strategy,,2,0,gpt-5-mini,True,5,5,42.78,45627,3981,49608,0.019369,0,0.0,1,0,0,0,19.482,13,28,28,13,4,4,0,2,9,2,3,28,14.0,1771.7142857142858,1.0,,False,2,0,0,t05_cross_file__peer_contract-n2-r0.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t05_cross_file,cross_file_dependency,False,peer_contract,strategy,,2,1,gpt-5-mini,True,5,5,85.99,105502,6228,111730,0.038831,8452,0.0756466481696948,5,0,0,0,73.411,20,48,48,20,8,5,3,2,27,5,7,48,24.0,2327.7083333333335,1.0,,False,2,0,0,t05_cross_file__peer_contract-n2-r1.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t05_cross_file,cross_file_dependency,False,peer_contract,strategy,,2,2,gpt-5-mini,False,1,5,657.95,136492,11430,147922,0.056983,36142,0.24433147199199579,10,0,0,0,300.432,26,57,57,26,13,3,10,8,29,3,4,57,28.5,2595.122807017544,1.0,,False,1,0,0,t05_cross_file__peer_contract-n2-r2.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t05_cross_file,cross_file_dependency,False,peer_contract,strategy,,2,3,gpt-5-mini,True,5,5,40.01,49461,4350,53811,0.021065,0,0.0,2,0,0,0,13.538,12,29,29,12,4,4,0,3,12,2,4,29,14.5,1855.551724137931,1.0,,False,2,0,0,t05_cross_file__peer_contract-n2-r3.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t05_cross_file,cross_file_dependency,False,peer_contract,strategy,,2,4,gpt-5-mini,True,5,5,117.51,86153,8165,94318,0.037868,6881,0.07295532135965563,4,0,0,0,97.118,16,41,41,16,8,5,3,4,19,3,5,41,20.5,2300.439024390244,1.0,,False,2,0,0,t05_cross_file__peer_contract-n2-r4.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t06_feature_pair,realistic_feature_pair,False,adaptive_lease,strategy,,2,0,gpt-5-mini,True,6,6,86.71,42024,6108,48132,0.022722,0,0.0,1,0,0,0,0.009,11,24,24,11,4,4,0,1,9,2,2,24,12.0,2005.5,1.0,,False,2,0,0,t06_feature_pair__adaptive_lease-n2-r0.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t06_feature_pair,realistic_feature_pair,False,adaptive_lease,strategy,,2,1,gpt-5-mini,True,6,6,67.15,54547,8378,62925,0.030393,0,0.0,0,0,0,0,0.008,13,30,30,13,4,4,0,1,10,2,2,30,15.0,2097.5,1.0,,False,2,0,0,t06_feature_pair__adaptive_lease-n2-r1.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t06_feature_pair,realistic_feature_pair,False,adaptive_lease,strategy,,2,2,gpt-5-mini,True,6,6,59.4,68945,7479,76424,0.032194,3342,0.04372971841306396,0,0,0,0,0.012,16,33,33,16,5,4,1,3,11,3,2,33,16.5,2315.878787878788,1.0,,False,2,0,0,t06_feature_pair__adaptive_lease-n2-r2.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t06_feature_pair,realistic_feature_pair,False,adaptive_lease,strategy,,2,3,gpt-5-mini,True,6,6,63.52,55254,9166,64420,0.032146,3513,0.05453275380316672,0,0,0,0,0.01,13,28,28,13,5,4,1,1,8,2,2,28,14.0,2300.714285714286,1.0,,False,2,0,0,t06_feature_pair__adaptive_lease-n2-r3.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t06_feature_pair,realistic_feature_pair,False,adaptive_lease,strategy,,2,4,gpt-5-mini,True,6,6,55.62,52772,9058,61830,0.031309,3365,0.05442341905224001,0,0,0,0,0.01,15,28,28,15,5,4,1,0,10,2,2,28,14.0,2208.214285714286,1.0,,False,2,0,0,t06_feature_pair__adaptive_lease-n2-r4.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t06_feature_pair,realistic_feature_pair,False,peer_broker,strategy,,2,0,gpt-5-mini,True,6,6,166.95,135854,22408,158262,0.07878,13855,0.08754470435101287,4,1,0,0,51.412,25,47,43,25,8,5,3,4,30,2,2,43,21.5,3680.5116279069766,1.0,,False,2,0,0,t06_feature_pair__peer_broker-n2-r0.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t06_feature_pair,realistic_feature_pair,False,peer_broker,strategy,,2,1,gpt-5-mini,True,6,6,184.87,157734,21456,179190,0.082346,7407,0.0413360120542441,3,0,0,0,68.995,25,47,43,25,8,6,2,4,26,2,2,44,22.0,4072.5,1.0,,False,2,0,0,t06_feature_pair__peer_broker-n2-r1.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t06_feature_pair,realistic_feature_pair,False,peer_broker,strategy,,2,2,gpt-5-mini,True,6,6,154.63,94625,16752,111377,0.05716,13249,0.11895633748439984,3,0,0,0,72.161,21,38,36,21,7,4,3,2,24,2,2,36,18.0,3093.8055555555557,1.0,,False,2,0,0,t06_feature_pair__peer_broker-n2-r2.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t06_feature_pair,realistic_feature_pair,False,peer_broker,strategy,,2,3,gpt-5-mini,True,6,6,125.89,82199,15653,97852,0.051856,7652,0.07819973020479909,3,0,0,0,57.241,19,38,33,19,7,5,2,1,25,2,2,35,17.5,2795.7714285714287,1.0,,False,2,0,0,t06_feature_pair__peer_broker-n2-r3.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t06_feature_pair,realistic_feature_pair,False,peer_broker,strategy,,2,4,gpt-5-mini,True,6,6,126.7,101313,16814,118127,0.058956,8428,0.07134694015762696,2,0,0,0,38.485,20,39,36,20,8,6,2,2,21,2,2,37,18.5,3192.6216216216217,1.0,,False,2,0,0,t06_feature_pair__peer_broker-n2-r4.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t06_feature_pair,realistic_feature_pair,False,peer_contract,strategy,,2,0,gpt-5-mini,True,6,6,60.33,68932,5288,74220,0.027809,0,0.0,2,0,0,0,26.427,17,33,32,17,3,3,0,1,15,2,5,33,16.5,2249.090909090909,1.0,,False,2,0,0,t06_feature_pair__peer_contract-n2-r0.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t06_feature_pair,realistic_feature_pair,False,peer_contract,strategy,,2,1,gpt-5-mini,True,6,6,108.42,77155,10016,87171,0.039321,5544,0.063599132739099,2,0,0,0,36.533,17,36,36,17,6,4,2,2,16,2,5,36,18.0,2421.4166666666665,1.0,,False,2,0,0,t06_feature_pair__peer_contract-n2-r1.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t06_feature_pair,realistic_feature_pair,False,peer_contract,strategy,,2,2,gpt-5-mini,True,6,6,99.31,66240,9931,76171,0.036422,4630,0.06078428798361581,1,0,0,0,3.605,16,32,32,16,5,4,1,1,12,2,4,32,16.0,2380.34375,1.0,,False,2,0,0,t06_feature_pair__peer_contract-n2-r2.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t06_feature_pair,realistic_feature_pair,False,peer_contract,strategy,,2,3,gpt-5-mini,True,6,6,93.57,72083,8488,80571,0.034997,2750,0.034131387223690905,1,0,0,0,12.417,13,32,32,13,6,5,1,3,10,2,4,32,16.0,2517.84375,1.0,,False,2,0,0,t06_feature_pair__peer_contract-n2-r3.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t06_feature_pair,realistic_feature_pair,False,peer_contract,strategy,,2,4,gpt-5-mini,True,6,6,111.16,70059,11017,81076,0.039549,4163,0.05134688440475603,1,0,0,0,9.961,15,33,33,15,5,4,1,2,13,2,4,33,16.5,2456.848484848485,1.0,,False,2,0,0,t06_feature_pair__peer_contract-n2-r4.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t07_rw_canary,antidependency_silent_invalidation,False,adaptive_lease,strategy,,2,0,gpt-5-mini,True,4,4,68.12,35037,7355,42392,0.023469,0,0.0,0,0,0,0,0.002,8,25,25,8,2,2,0,5,6,2,2,25,12.5,1695.68,1.0,,False,2,0,0,t07_rw_canary__adaptive_lease-n2-r0.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t07_rw_canary,antidependency_silent_invalidation,False,adaptive_lease,strategy,,2,1,gpt-5-mini,True,4,4,58.05,51271,6111,57382,0.02504,0,0.0,0,0,0,0,0.003,14,33,33,14,3,3,0,7,6,2,2,33,16.5,1738.8484848484848,1.0,,False,2,0,0,t07_rw_canary__adaptive_lease-n2-r1.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t07_rw_canary,antidependency_silent_invalidation,False,adaptive_lease,strategy,,2,2,gpt-5-mini,True,4,4,31.86,23636,3302,26938,0.012513,0,0.0,0,0,0,0,0.007,7,19,19,7,3,3,0,3,7,2,2,19,9.5,1417.7894736842106,1.0,,False,2,0,0,t07_rw_canary__adaptive_lease-n2-r2.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
t07_rw_canary,antidependency_silent_invalidation,False,adaptive_lease,strategy,,2,3,gpt-5-mini,True,4,4,49.46,34550,5423,39973,0.019484,0,0.0,0,0,0,0,0.004,5,25,24,5,5,5,0,5,7,5,2,25,12.5,1598.92,1.0,,False,2,0,0,t07_rw_canary__adaptive_lease-n2-r3.jsonl,grid-v1-extensions,openai,results/grid-v1-extensions
