run_id,provider,run_dir,log,task,failure_mode,benign,strategy,mode,adapter,n_agents,rep,model,agent,status,turns,llm_calls,tool_calls,file_reads,write_attempts,write_applied,write_refused,search_events,run_tests,notifications_delivered,prompt_tokens,completion_tokens,total_tokens
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__adaptive_lease-n2-r4.jsonl,t05_cross_file,cross_file_dependency,False,adaptive_lease,strategy,,2,4,gpt-5-mini,agent-services,done,21,21,21,12,3,3,0,2,2,1,36762,2761,39523
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__peer_broker-n2-r0.jsonl,t05_cross_file,cross_file_dependency,False,peer_broker,strategy,,2,0,gpt-5-mini,agent-models,done,16,16,16,7,4,3,1,1,2,0,22435,2350,24785
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__peer_broker-n2-r0.jsonl,t05_cross_file,cross_file_dependency,False,peer_broker,strategy,,2,0,gpt-5-mini,agent-services,done,12,13,12,7,2,2,0,0,1,0,14341,2218,16559
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__peer_broker-n2-r1.jsonl,t05_cross_file,cross_file_dependency,False,peer_broker,strategy,,2,1,gpt-5-mini,agent-models,done,16,16,15,7,3,3,0,2,1,1,25793,4725,30518
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__peer_broker-n2-r1.jsonl,t05_cross_file,cross_file_dependency,False,peer_broker,strategy,,2,1,gpt-5-mini,agent-services,done,22,24,22,11,4,4,0,2,3,0,40984,7198,48182
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__peer_broker-n2-r2.jsonl,t05_cross_file,cross_file_dependency,False,peer_broker,strategy,,2,2,gpt-5-mini,agent-models,done,21,21,20,9,3,3,0,4,2,1,36735,4088,40823
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__peer_broker-n2-r2.jsonl,t05_cross_file,cross_file_dependency,False,peer_broker,strategy,,2,2,gpt-5-mini,agent-services,done,12,13,12,7,2,2,0,0,1,0,14066,2031,16097
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__peer_broker-n2-r3.jsonl,t05_cross_file,cross_file_dependency,False,peer_broker,strategy,,2,3,gpt-5-mini,agent-models,done,22,22,22,10,3,3,0,4,3,0,35801,2830,38631
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__peer_broker-n2-r3.jsonl,t05_cross_file,cross_file_dependency,False,peer_broker,strategy,,2,3,gpt-5-mini,agent-services,done,12,12,12,7,2,2,0,0,1,0,13633,975,14608
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__peer_broker-n2-r4.jsonl,t05_cross_file,cross_file_dependency,False,peer_broker,strategy,,2,4,gpt-5-mini,agent-models,done,23,23,23,10,5,5,0,4,2,2,46369,5628,51997
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__peer_broker-n2-r4.jsonl,t05_cross_file,cross_file_dependency,False,peer_broker,strategy,,2,4,gpt-5-mini,agent-services,done,19,21,19,12,3,3,0,0,2,0,29740,5567,35307
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__peer_contract-n2-r0.jsonl,t05_cross_file,cross_file_dependency,False,peer_contract,strategy,,2,0,gpt-5-mini,agent-models,done,13,13,13,5,2,2,0,2,1,1,19765,1474,21239
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__peer_contract-n2-r0.jsonl,t05_cross_file,cross_file_dependency,False,peer_contract,strategy,,2,0,gpt-5-mini,agent-services,done,15,15,15,8,2,2,0,0,1,2,25862,2507,28369
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__peer_contract-n2-r1.jsonl,t05_cross_file,cross_file_dependency,False,peer_contract,strategy,,2,1,gpt-5-mini,agent-models,done,22,22,22,8,4,3,1,2,3,3,46611,2812,49423
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__peer_contract-n2-r1.jsonl,t05_cross_file,cross_file_dependency,False,peer_contract,strategy,,2,1,gpt-5-mini,agent-services,done,26,26,26,12,4,2,2,0,2,4,58891,3416,62307
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__peer_contract-n2-r2.jsonl,t05_cross_file,cross_file_dependency,False,peer_contract,strategy,,2,2,gpt-5-mini,agent-models,max_turns,40,40,40,16,11,1,10,7,2,1,106553,8580,115133
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__peer_contract-n2-r2.jsonl,t05_cross_file,cross_file_dependency,False,peer_contract,strategy,,2,2,gpt-5-mini,agent-services,done,17,17,17,10,2,2,0,1,1,3,29939,2850,32789
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__peer_contract-n2-r3.jsonl,t05_cross_file,cross_file_dependency,False,peer_contract,strategy,,2,3,gpt-5-mini,agent-models,done,10,10,10,2,2,2,0,3,1,1,13554,878,14432
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__peer_contract-n2-r3.jsonl,t05_cross_file,cross_file_dependency,False,peer_contract,strategy,,2,3,gpt-5-mini,agent-services,done,19,19,19,10,2,2,0,0,1,3,35907,3472,39379
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__peer_contract-n2-r4.jsonl,t05_cross_file,cross_file_dependency,False,peer_contract,strategy,,2,4,gpt-5-mini,agent-models,done,21,21,21,6,5,2,3,4,1,2,43730,2805,46535
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t05_cross_file__peer_contract-n2-r4.jsonl,t05_cross_file,cross_file_dependency,False,peer_contract,strategy,,2,4,gpt-5-mini,agent-services,done,20,20,20,10,3,3,0,0,2,3,42423,5360,47783
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__adaptive_lease-n2-r0.jsonl,t06_feature_pair,realistic_feature_pair,False,adaptive_lease,strategy,,2,0,gpt-5-mini,agent-ttl,done,12,12,12,5,2,2,0,1,1,1,19387,1783,21170
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__adaptive_lease-n2-r0.jsonl,t06_feature_pair,realistic_feature_pair,False,adaptive_lease,strategy,,2,0,gpt-5-mini,agent-evict,done,12,12,12,6,2,2,0,0,1,1,22637,4325,26962
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__adaptive_lease-n2-r1.jsonl,t06_feature_pair,realistic_feature_pair,False,adaptive_lease,strategy,,2,1,gpt-5-mini,agent-ttl,done,16,16,16,8,2,2,0,0,1,1,30624,6021,36645
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__adaptive_lease-n2-r1.jsonl,t06_feature_pair,realistic_feature_pair,False,adaptive_lease,strategy,,2,1,gpt-5-mini,agent-evict,done,14,14,14,5,2,2,0,1,1,1,23923,2357,26280
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__adaptive_lease-n2-r2.jsonl,t06_feature_pair,realistic_feature_pair,False,adaptive_lease,strategy,,2,2,gpt-5-mini,agent-ttl,done,17,17,17,9,2,2,0,1,2,1,31722,2404,34126
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__adaptive_lease-n2-r2.jsonl,t06_feature_pair,realistic_feature_pair,False,adaptive_lease,strategy,,2,2,gpt-5-mini,agent-evict,done,16,16,16,7,3,2,1,2,1,1,37223,5075,42298
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__adaptive_lease-n2-r3.jsonl,t06_feature_pair,realistic_feature_pair,False,adaptive_lease,strategy,,2,3,gpt-5-mini,agent-ttl,done,17,17,17,8,3,2,1,1,1,1,38182,6304,44486
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__adaptive_lease-n2-r3.jsonl,t06_feature_pair,realistic_feature_pair,False,adaptive_lease,strategy,,2,3,gpt-5-mini,agent-evict,done,11,11,11,5,2,2,0,0,1,1,17072,2862,19934
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__adaptive_lease-n2-r4.jsonl,t06_feature_pair,realistic_feature_pair,False,adaptive_lease,strategy,,2,4,gpt-5-mini,agent-ttl,done,12,12,12,6,2,2,0,0,1,1,19250,3657,22907
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__adaptive_lease-n2-r4.jsonl,t06_feature_pair,realistic_feature_pair,False,adaptive_lease,strategy,,2,4,gpt-5-mini,agent-evict,done,16,16,16,9,3,2,1,0,1,1,33522,5401,38923
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__peer_broker-n2-r0.jsonl,t06_feature_pair,realistic_feature_pair,False,peer_broker,strategy,,2,0,gpt-5-mini,agent-ttl,done,22,24,22,12,4,3,1,3,1,1,70503,9651,80154
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__peer_broker-n2-r0.jsonl,t06_feature_pair,realistic_feature_pair,False,peer_broker,strategy,,2,0,gpt-5-mini,agent-evict,done,21,23,21,13,4,2,2,1,1,1,65351,12757,78108
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__peer_broker-n2-r1.jsonl,t06_feature_pair,realistic_feature_pair,False,peer_broker,strategy,,2,1,gpt-5-mini,agent-ttl,done,16,18,15,8,3,3,0,1,1,1,36323,9159,45482
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__peer_broker-n2-r1.jsonl,t06_feature_pair,realistic_feature_pair,False,peer_broker,strategy,,2,1,gpt-5-mini,agent-evict,done,28,29,28,17,5,3,2,3,1,1,121411,12297,133708
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__peer_broker-n2-r2.jsonl,t06_feature_pair,realistic_feature_pair,False,peer_broker,strategy,,2,2,gpt-5-mini,agent-ttl,done,17,18,17,10,3,2,1,1,1,1,43000,7892,50892
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__peer_broker-n2-r2.jsonl,t06_feature_pair,realistic_feature_pair,False,peer_broker,strategy,,2,2,gpt-5-mini,agent-evict,done,19,20,19,11,4,2,2,1,1,1,51625,8860,60485
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__peer_broker-n2-r3.jsonl,t06_feature_pair,realistic_feature_pair,False,peer_broker,strategy,,2,3,gpt-5-mini,agent-ttl,done,14,16,13,7,3,3,0,0,1,1,28219,8248,36467
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__peer_broker-n2-r3.jsonl,t06_feature_pair,realistic_feature_pair,False,peer_broker,strategy,,2,3,gpt-5-mini,agent-evict,done,21,22,20,12,4,2,2,1,1,1,53980,7405,61385
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__peer_broker-n2-r4.jsonl,t06_feature_pair,realistic_feature_pair,False,peer_broker,strategy,,2,4,gpt-5-mini,agent-ttl,done,19,20,18,10,5,4,1,0,1,1,58126,10325,68451
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__peer_broker-n2-r4.jsonl,t06_feature_pair,realistic_feature_pair,False,peer_broker,strategy,,2,4,gpt-5-mini,agent-evict,done,18,19,18,10,3,2,1,2,1,1,43187,6489,49676
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__peer_contract-n2-r0.jsonl,t06_feature_pair,realistic_feature_pair,False,peer_contract,strategy,,2,0,gpt-5-mini,agent-ttl,done,17,17,16,9,1,1,0,1,1,2,34454,1803,36257
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__peer_contract-n2-r0.jsonl,t06_feature_pair,realistic_feature_pair,False,peer_contract,strategy,,2,0,gpt-5-mini,agent-evict,done,16,16,16,8,2,2,0,0,1,3,34478,3485,37963
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__peer_contract-n2-r1.jsonl,t06_feature_pair,realistic_feature_pair,False,peer_contract,strategy,,2,1,gpt-5-mini,agent-ttl,done,18,18,18,8,3,3,0,1,1,3,38830,5050,43880
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__peer_contract-n2-r1.jsonl,t06_feature_pair,realistic_feature_pair,False,peer_contract,strategy,,2,1,gpt-5-mini,agent-evict,done,18,18,18,9,3,1,2,1,1,2,38325,4966,43291
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__peer_contract-n2-r2.jsonl,t06_feature_pair,realistic_feature_pair,False,peer_contract,strategy,,2,2,gpt-5-mini,agent-ttl,done,15,15,15,7,3,2,1,0,1,2,34562,6971,41533
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__peer_contract-n2-r2.jsonl,t06_feature_pair,realistic_feature_pair,False,peer_contract,strategy,,2,2,gpt-5-mini,agent-evict,done,17,17,17,9,2,2,0,1,1,2,31678,2960,34638
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__peer_contract-n2-r3.jsonl,t06_feature_pair,realistic_feature_pair,False,peer_contract,strategy,,2,3,gpt-5-mini,agent-ttl,done,22,22,22,9,4,3,1,3,1,3,55849,6171,62020
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__peer_contract-n2-r3.jsonl,t06_feature_pair,realistic_feature_pair,False,peer_contract,strategy,,2,3,gpt-5-mini,agent-evict,done,10,10,10,4,2,2,0,0,1,1,16234,2317,18551
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__peer_contract-n2-r4.jsonl,t06_feature_pair,realistic_feature_pair,False,peer_contract,strategy,,2,4,gpt-5-mini,agent-ttl,done,19,19,19,9,3,2,1,1,1,3,46101,8047,54148
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t06_feature_pair__peer_contract-n2-r4.jsonl,t06_feature_pair,realistic_feature_pair,False,peer_contract,strategy,,2,4,gpt-5-mini,agent-evict,done,14,14,14,6,2,2,0,1,1,1,23958,2970,26928
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__adaptive_lease-n2-r0.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,adaptive_lease,strategy,,2,0,gpt-5-mini,agent-schema,done,17,17,17,6,1,1,0,4,1,1,25513,6416,31929
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__adaptive_lease-n2-r0.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,adaptive_lease,strategy,,2,0,gpt-5-mini,agent-handlers,done,8,8,8,2,1,1,0,1,1,1,9524,939,10463
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__adaptive_lease-n2-r1.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,adaptive_lease,strategy,,2,1,gpt-5-mini,agent-schema,done,22,22,22,9,2,2,0,6,1,1,37062,5039,42101
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__adaptive_lease-n2-r1.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,adaptive_lease,strategy,,2,1,gpt-5-mini,agent-handlers,done,11,11,11,5,1,1,0,1,1,1,14209,1072,15281
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__adaptive_lease-n2-r2.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,adaptive_lease,strategy,,2,2,gpt-5-mini,agent-schema,done,12,12,12,5,2,2,0,2,1,1,15546,2569,18115
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__adaptive_lease-n2-r2.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,adaptive_lease,strategy,,2,2,gpt-5-mini,agent-handlers,done,7,7,7,2,1,1,0,1,1,1,8090,733,8823
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__adaptive_lease-n2-r3.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,adaptive_lease,strategy,,2,3,gpt-5-mini,agent-schema,done,17,17,16,3,4,4,0,3,4,1,24682,4536,29218
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__adaptive_lease-n2-r3.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,adaptive_lease,strategy,,2,3,gpt-5-mini,agent-handlers,done,8,8,8,2,1,1,0,2,1,1,9868,887,10755
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__adaptive_lease-n2-r4.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,adaptive_lease,strategy,,2,4,gpt-5-mini,agent-schema,done,18,18,18,5,3,3,0,5,1,1,28797,6345,35142
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__adaptive_lease-n2-r4.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,adaptive_lease,strategy,,2,4,gpt-5-mini,agent-handlers,done,8,8,8,2,1,1,0,2,1,1,9901,652,10553
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__peer_broker-n2-r0.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,peer_broker,strategy,,2,0,gpt-5-mini,agent-schema,done,12,12,11,5,2,2,0,1,1,0,14325,3705,18030
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__peer_broker-n2-r0.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,peer_broker,strategy,,2,0,gpt-5-mini,agent-handlers,done,6,6,6,2,1,1,0,0,1,0,5461,545,6006
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__peer_broker-n2-r1.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,peer_broker,strategy,,2,1,gpt-5-mini,agent-schema,done,13,13,13,7,1,1,0,2,1,0,15635,5514,21149
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__peer_broker-n2-r1.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,peer_broker,strategy,,2,1,gpt-5-mini,agent-handlers,done,7,7,7,3,1,1,0,0,1,0,6516,598,7114
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__peer_broker-n2-r2.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,peer_broker,strategy,,2,2,gpt-5-mini,agent-schema,done,12,12,11,6,1,1,0,1,1,0,13847,3865,17712
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__peer_broker-n2-r2.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,peer_broker,strategy,,2,2,gpt-5-mini,agent-handlers,done,7,7,7,3,1,1,0,1,1,0,6552,702,7254
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__peer_broker-n2-r3.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,peer_broker,strategy,,2,3,gpt-5-mini,agent-schema,done,13,13,12,4,3,3,0,3,1,0,14190,2634,16824
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__peer_broker-n2-r3.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,peer_broker,strategy,,2,3,gpt-5-mini,agent-handlers,done,9,9,9,5,1,1,0,0,1,0,8789,564,9353
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__peer_broker-n2-r4.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,peer_broker,strategy,,2,4,gpt-5-mini,agent-schema,done,13,14,12,4,2,2,0,4,1,0,14734,3711,18445
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__peer_broker-n2-r4.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,peer_broker,strategy,,2,4,gpt-5-mini,agent-handlers,done,7,7,7,3,1,1,0,0,1,0,6480,838,7318
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__peer_contract-n2-r0.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,peer_contract,strategy,,2,0,gpt-5-mini,agent-schema,done,14,14,14,5,1,1,0,5,1,1,21072,3223,24295
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__peer_contract-n2-r0.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,peer_contract,strategy,,2,0,gpt-5-mini,agent-handlers,done,10,10,10,5,1,1,0,1,1,1,13503,605,14108
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__peer_contract-n2-r1.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,peer_contract,strategy,,2,1,gpt-5-mini,agent-schema,done,11,11,11,3,2,2,0,3,1,1,14605,1946,16551
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__peer_contract-n2-r1.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,peer_contract,strategy,,2,1,gpt-5-mini,agent-handlers,done,10,10,10,5,1,1,0,0,1,1,13567,894,14461
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__peer_contract-n2-r2.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,peer_contract,strategy,,2,2,gpt-5-mini,agent-schema,done,13,13,13,4,1,1,0,3,1,1,18805,3770,22575
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__peer_contract-n2-r2.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,peer_contract,strategy,,2,2,gpt-5-mini,agent-handlers,done,8,8,8,3,1,1,0,0,1,1,10251,923,11174
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__peer_contract-n2-r3.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,peer_contract,strategy,,2,3,gpt-5-mini,agent-schema,done,10,10,10,3,2,2,0,2,1,1,13284,2687,15971
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__peer_contract-n2-r3.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,peer_contract,strategy,,2,3,gpt-5-mini,agent-handlers,done,9,9,9,4,1,1,0,1,1,1,12106,913,13019
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__peer_contract-n2-r4.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,peer_contract,strategy,,2,4,gpt-5-mini,agent-schema,done,13,13,13,4,2,2,0,4,1,1,18618,1482,20100
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t07_rw_canary__peer_contract-n2-r4.jsonl,t07_rw_canary,antidependency_silent_invalidation,False,peer_contract,strategy,,2,4,gpt-5-mini,agent-handlers,done,7,7,7,2,1,1,0,0,1,1,8864,799,9663
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t08_livelock__adaptive_lease-n2-r0.jsonl,t08_livelock,livelock_deadlock,False,adaptive_lease,strategy,,2,0,gpt-5-mini,agent-ab,done,17,17,17,6,5,1,4,2,1,1,22030,1518,23548
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t08_livelock__adaptive_lease-n2-r0.jsonl,t08_livelock,livelock_deadlock,False,adaptive_lease,strategy,,2,0,gpt-5-mini,agent-ba,done,18,18,18,6,6,2,4,1,2,1,23271,1388,24659
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t08_livelock__adaptive_lease-n2-r1.jsonl,t08_livelock,livelock_deadlock,False,adaptive_lease,strategy,,2,1,gpt-5-mini,agent-ab,done,22,22,22,9,8,3,5,1,2,1,31500,1529,33029
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t08_livelock__adaptive_lease-n2-r1.jsonl,t08_livelock,livelock_deadlock,False,adaptive_lease,strategy,,2,1,gpt-5-mini,agent-ba,done,23,23,23,10,9,1,8,1,1,1,34005,1418,35423
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t08_livelock__adaptive_lease-n2-r2.jsonl,t08_livelock,livelock_deadlock,False,adaptive_lease,strategy,,2,2,gpt-5-mini,agent-ab,max_turns,40,40,40,13,13,3,10,3,5,1,77378,2199,79577
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t08_livelock__adaptive_lease-n2-r2.jsonl,t08_livelock,livelock_deadlock,False,adaptive_lease,strategy,,2,2,gpt-5-mini,agent-ba,max_turns,40,40,40,18,11,1,10,0,6,1,75241,1878,77119
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t08_livelock__adaptive_lease-n2-r3.jsonl,t08_livelock,livelock_deadlock,False,adaptive_lease,strategy,,2,3,gpt-5-mini,agent-ab,max_turns,40,40,40,12,11,2,9,7,6,1,78138,1776,79914
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t08_livelock__adaptive_lease-n2-r3.jsonl,t08_livelock,livelock_deadlock,False,adaptive_lease,strategy,,2,3,gpt-5-mini,agent-ba,done,40,40,40,13,10,1,9,6,4,1,75577,2518,78095
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t08_livelock__adaptive_lease-n2-r4.jsonl,t08_livelock,livelock_deadlock,False,adaptive_lease,strategy,,2,4,gpt-5-mini,agent-ab,done,38,38,38,14,11,4,7,4,5,1,69982,1526,71508
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t08_livelock__adaptive_lease-n2-r4.jsonl,t08_livelock,livelock_deadlock,False,adaptive_lease,strategy,,2,4,gpt-5-mini,agent-ba,done,35,35,35,14,9,3,6,4,3,1,61507,2824,64331
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t08_livelock__peer_broker-n2-r0.jsonl,t08_livelock,livelock_deadlock,False,peer_broker,strategy,,2,0,gpt-5-mini,agent-ab,done,10,12,10,5,2,2,0,0,1,1,10754,6879,17633
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t08_livelock__peer_broker-n2-r0.jsonl,t08_livelock,livelock_deadlock,False,peer_broker,strategy,,2,0,gpt-5-mini,agent-ba,done,8,10,8,3,2,2,0,0,1,2,8482,6376,14858
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t08_livelock__peer_broker-n2-r1.jsonl,t08_livelock,livelock_deadlock,False,peer_broker,strategy,,2,1,gpt-5-mini,agent-ab,done,7,9,7,2,2,2,0,0,1,2,7222,2987,10209
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t08_livelock__peer_broker-n2-r1.jsonl,t08_livelock,livelock_deadlock,False,peer_broker,strategy,,2,1,gpt-5-mini,agent-ba,done,9,11,9,3,3,3,0,0,1,1,9491,3951,13442
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t08_livelock__peer_broker-n2-r2.jsonl,t08_livelock,livelock_deadlock,False,peer_broker,strategy,,2,2,gpt-5-mini,agent-ab,done,9,11,9,4,2,2,0,0,1,1,9254,5999,15253
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t08_livelock__peer_broker-n2-r2.jsonl,t08_livelock,livelock_deadlock,False,peer_broker,strategy,,2,2,gpt-5-mini,agent-ba,done,8,10,8,3,2,2,0,0,1,1,8138,3535,11673
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t08_livelock__peer_broker-n2-r3.jsonl,t08_livelock,livelock_deadlock,False,peer_broker,strategy,,2,3,gpt-5-mini,agent-ab,done,10,12,10,4,3,2,1,0,1,1,10625,3559,14184
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t08_livelock__peer_broker-n2-r3.jsonl,t08_livelock,livelock_deadlock,False,peer_broker,strategy,,2,3,gpt-5-mini,agent-ba,done,9,10,9,3,2,2,0,1,1,2,8664,1554,10218
grid-v1-extensions-full,openai,results/grid-v1-extensions-full,t08_livelock__peer_broker-n2-r4.jsonl,t08_livelock,livelock_deadlock,False,peer_broker,strategy,,2,4,gpt-5-mini,agent-ab,done,12,13,12,6,3,2,1,0,1,1,13061,4868,17929
