task,failure_mode,benign,strategy,mode,adapter,n_agents,rep,model,correct,oracle_passed,oracle_total,wall_clock_s,prompt_tokens,completion_tokens,total_tokens,estimated_usd,wasted_tokens,wasted_token_rate,stall_events,fp_stall_events,notify_events,fp_notify_events,stall_wait_s,reads_observed,llm_calls,tool_calls,file_read_events,write_events,write_applied_events,write_refused_events,search_events,coord_events,run_tests_events,notification_delivered_events,agent_turns,mean_agent_turns,tokens_per_agent_turn,read_set_visibility,critical_paths_read_fraction,timed_out,agents_done,agents_errored,agents_timeout,log,run_id,provider,run_dir
t10_phantom_tool,phantom_tool_registry_drift,False,peer_contract,strategy,,2,1,gpt-5-mini,True,3,3,67.77,56963,6675,63638,0.027591,0,0.0,1,0,0,0,5.09,13,32,32,13,3,3,0,2,7,2,3,32,16.0,1988.6875,1.0,,False,2,0,0,t10_phantom_tool__peer_contract-n2-r1.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t10_phantom_tool,phantom_tool_registry_drift,False,peer_contract,strategy,,2,2,gpt-5-mini,False,2,3,54.4,57404,5817,63221,0.025985,0,0.0,2,0,0,0,14.399,13,34,34,13,3,3,0,4,11,3,4,34,17.0,1859.4411764705883,1.0,,False,2,0,0,t10_phantom_tool__peer_contract-n2-r2.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t10_phantom_tool,phantom_tool_registry_drift,False,peer_contract,strategy,,2,3,gpt-5-mini,True,3,3,61.18,69861,7884,77745,0.033233,0,0.0,1,0,0,0,1.089,20,38,38,20,4,4,0,2,9,2,4,38,19.0,2045.921052631579,1.0,,False,2,0,0,t10_phantom_tool__peer_contract-n2-r3.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t10_phantom_tool,phantom_tool_registry_drift,False,peer_contract,strategy,,2,4,gpt-5-mini,True,3,3,68.81,55433,6287,61720,0.026432,2499,0.04048930654569021,2,0,0,0,36.954,12,32,32,12,4,3,1,2,10,2,4,32,16.0,1928.75,1.0,,False,2,0,0,t10_phantom_tool__peer_contract-n2-r4.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t11_irreversible,irreversible_effect_reordering,False,adaptive_lease,strategy,,2,0,gpt-5-mini,False,2,3,94.08,38277,7549,45826,0.024667,0,0.0,2,0,0,0,0.009,11,27,27,11,2,2,0,1,8,2,2,27,13.5,1697.2592592592594,1.0,,False,2,0,0,t11_irreversible__adaptive_lease-n2-r0.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t11_irreversible,irreversible_effect_reordering,False,adaptive_lease,strategy,,2,1,gpt-5-mini,True,3,3,47.59,31980,3976,35956,0.015947,0,0.0,0,0,0,0,0.022,8,24,24,8,2,2,0,1,7,2,2,24,12.0,1498.1666666666667,1.0,,False,2,0,0,t11_irreversible__adaptive_lease-n2-r1.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t11_irreversible,irreversible_effect_reordering,False,adaptive_lease,strategy,,2,2,gpt-5-mini,False,0,3,95.18,78442,7411,85853,0.034432,0,0.0,0,0,0,0,0.01,13,38,38,13,4,4,0,0,11,6,2,38,19.0,2259.2894736842104,1.0,,False,2,0,0,t11_irreversible__adaptive_lease-n2-r2.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t11_irreversible,irreversible_effect_reordering,False,adaptive_lease,strategy,,2,3,gpt-5-mini,True,3,3,52.37,34761,4726,39487,0.018142,0,0.0,0,0,0,0,0.004,9,25,25,9,2,2,0,2,7,2,2,25,12.5,1579.48,1.0,,False,2,0,0,t11_irreversible__adaptive_lease-n2-r3.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t11_irreversible,irreversible_effect_reordering,False,adaptive_lease,strategy,,2,4,gpt-5-mini,True,3,3,61.24,28876,3316,32192,0.013851,0,0.0,1,0,0,0,0.003,5,21,21,5,2,2,0,2,7,2,2,21,10.5,1532.952380952381,1.0,,False,2,0,0,t11_irreversible__adaptive_lease-n2-r4.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t11_irreversible,irreversible_effect_reordering,False,peer_broker,strategy,,2,0,gpt-5-mini,False,2,3,66.99,23141,6650,29791,0.019085,0,0.0,1,0,0,0,22.624,8,21,20,8,2,2,0,1,7,2,0,20,10.0,1489.55,1.0,,False,2,0,0,t11_irreversible__peer_broker-n2-r0.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t11_irreversible,irreversible_effect_reordering,False,peer_broker,strategy,,2,1,gpt-5-mini,True,3,3,63.76,24575,6035,30610,0.018214,0,0.0,1,0,0,0,7.779,8,22,21,8,2,2,0,1,7,3,0,21,10.5,1457.6190476190477,1.0,,False,2,0,0,t11_irreversible__peer_broker-n2-r1.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t11_irreversible,irreversible_effect_reordering,False,peer_broker,strategy,,2,2,gpt-5-mini,False,2,3,52.44,22853,5133,27986,0.015979,0,0.0,1,0,0,0,18.667,8,21,20,8,2,2,0,1,7,2,0,20,10.0,1399.3,1.0,,False,2,0,0,t11_irreversible__peer_broker-n2-r2.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t11_irreversible,irreversible_effect_reordering,False,peer_broker,strategy,,2,3,gpt-5-mini,False,2,3,124.56,34813,10863,45676,0.030429,0,0.0,1,0,0,0,9.701,9,28,27,9,2,2,0,2,7,2,0,27,13.5,1691.7037037037037,1.0,,False,2,0,0,t11_irreversible__peer_broker-n2-r3.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t11_irreversible,irreversible_effect_reordering,False,peer_broker,strategy,,2,4,gpt-5-mini,False,2,3,69.74,21732,6648,28380,0.018729,0,0.0,1,0,0,0,8.499,8,20,19,8,2,2,0,1,7,2,0,19,9.5,1493.6842105263158,1.0,,False,2,0,0,t11_irreversible__peer_broker-n2-r4.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t11_irreversible,irreversible_effect_reordering,False,peer_contract,strategy,,2,0,gpt-5-mini,True,3,3,86.08,38479,8077,46556,0.025774,0,0.0,1,0,0,0,17.939,8,25,25,8,2,2,0,3,7,2,3,25,12.5,1862.24,1.0,,False,2,0,0,t11_irreversible__peer_contract-n2-r0.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t11_irreversible,irreversible_effect_reordering,False,peer_contract,strategy,,2,1,gpt-5-mini,False,2,3,66.5,40817,6239,47056,0.022682,0,0.0,1,0,0,0,29.675,11,26,26,11,2,2,0,0,7,2,3,26,13.0,1809.8461538461538,1.0,,False,2,0,0,t11_irreversible__peer_contract-n2-r1.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t11_irreversible,irreversible_effect_reordering,False,peer_contract,strategy,,2,2,gpt-5-mini,True,3,3,45.11,42173,3702,45875,0.017947,0,0.0,0,0,0,0,0.011,7,27,27,7,2,2,0,7,3,2,2,27,13.5,1699.0740740740741,1.0,,False,2,0,0,t11_irreversible__peer_contract-n2-r2.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t11_irreversible,irreversible_effect_reordering,False,peer_contract,strategy,,2,3,gpt-5-mini,True,3,3,87.51,41030,8676,49706,0.027609,0,0.0,1,0,0,0,20.156,10,26,26,10,2,2,0,0,7,2,3,26,13.0,1911.7692307692307,1.0,,False,2,0,0,t11_irreversible__peer_contract-n2-r3.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t11_irreversible,irreversible_effect_reordering,False,peer_contract,strategy,,2,4,gpt-5-mini,True,3,3,58.05,43105,6178,49283,0.023132,0,0.0,1,0,0,0,2.501,11,27,27,11,2,2,0,1,7,2,3,27,13.5,1825.2962962962963,1.0,,False,2,0,0,t11_irreversible__peer_contract-n2-r4.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t12_split_view,split_view_divergence,False,adaptive_lease,strategy,,2,0,gpt-5-mini,True,2,2,32.4,28061,2751,30812,0.012517,0,0.0,0,0,0,0,0.037,2,23,23,2,5,5,0,7,9,3,2,23,11.5,1339.6521739130435,1.0,,False,2,0,0,t12_split_view__adaptive_lease-n2-r0.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t12_split_view,split_view_divergence,False,adaptive_lease,strategy,,2,1,gpt-5-mini,True,2,2,21.83,23147,1741,24888,0.009269,0,0.0,1,0,0,0,3.674,0,21,21,0,4,4,0,8,9,2,2,21,10.5,1185.142857142857,1.0,,False,2,0,0,t12_split_view__adaptive_lease-n2-r1.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t12_split_view,split_view_divergence,False,adaptive_lease,strategy,,2,2,gpt-5-mini,True,2,2,36.67,41346,3310,44656,0.016956,0,0.0,1,0,0,0,11.47,3,32,32,3,7,7,0,12,12,3,2,32,16.0,1395.5,1.0,,False,2,0,0,t12_split_view__adaptive_lease-n2-r2.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t12_split_view,split_view_divergence,False,adaptive_lease,strategy,,2,3,gpt-5-mini,True,2,2,72.15,56303,6788,63091,0.027652,1594,0.025265093277963578,1,0,0,0,30.02,5,39,39,5,7,6,1,16,11,4,2,39,19.5,1617.7179487179487,1.0,,False,2,0,0,t12_split_view__adaptive_lease-n2-r3.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t12_split_view,split_view_divergence,False,adaptive_lease,strategy,,2,4,gpt-5-mini,True,2,2,44.44,48772,3766,52538,0.019725,0,0.0,0,0,0,0,0.011,4,35,35,4,5,5,0,13,9,4,2,35,17.5,1501.0857142857142,1.0,,False,2,0,0,t12_split_view__adaptive_lease-n2-r4.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t12_split_view,split_view_divergence,False,peer_broker,strategy,,2,0,gpt-5-mini,False,0,2,111.1,39064,8672,47736,0.02711,0,0.0,1,0,0,0,11.562,6,33,32,6,6,6,0,11,13,3,1,32,16.0,1491.75,1.0,,False,2,0,0,t12_split_view__peer_broker-n2-r0.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t12_split_view,split_view_divergence,False,peer_broker,strategy,,2,1,gpt-5-mini,False,1,2,204.32,100427,16992,117419,0.059091,0,0.0,3,0,0,0,38.08,12,54,51,12,13,13,0,15,32,6,3,51,25.5,2302.3333333333335,1.0,,False,2,0,0,t12_split_view__peer_broker-n2-r1.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t12_split_view,split_view_divergence,False,peer_broker,strategy,,2,2,gpt-5-mini,False,0,2,91.04,36689,6930,43619,0.023032,0,0.0,1,0,0,0,11.831,3,30,29,3,5,5,0,14,12,2,1,29,14.5,1504.103448275862,1.0,,False,2,0,0,t12_split_view__peer_broker-n2-r2.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t12_split_view,split_view_divergence,False,peer_broker,strategy,,2,3,gpt-5-mini,False,0,2,88.73,41014,6907,47921,0.024067,0,0.0,1,0,0,0,12.571,4,36,35,4,5,5,0,15,12,4,1,35,17.5,1369.1714285714286,1.0,,False,2,0,0,t12_split_view__peer_broker-n2-r3.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t12_split_view,split_view_divergence,False,peer_broker,strategy,,2,4,gpt-5-mini,True,2,2,187.62,110195,19380,129575,0.066309,0,0.0,3,0,0,0,51.438,19,59,56,19,12,12,0,17,33,5,3,56,28.0,2313.839285714286,1.0,,False,1,0,0,t12_split_view__peer_broker-n2-r4.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t12_split_view,split_view_divergence,False,peer_contract,strategy,,2,0,gpt-5-mini,True,2,2,51.17,46446,3768,50214,0.019148,0,0.0,1,0,0,0,1.596,4,32,33,4,5,5,0,10,10,3,3,32,16.0,1569.1875,1.0,,False,2,0,0,t12_split_view__peer_contract-n2-r0.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t12_split_view,split_view_divergence,False,peer_contract,strategy,,2,1,gpt-5-mini,True,2,2,60.09,39175,3963,43138,0.01772,0,0.0,0,0,0,0,0.015,3,28,28,3,5,5,0,10,6,3,2,28,14.0,1540.642857142857,1.0,,False,2,0,0,t12_split_view__peer_contract-n2-r1.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t12_split_view,split_view_divergence,False,peer_contract,strategy,,2,2,gpt-5-mini,True,2,2,34.54,31200,2686,33886,0.013172,0,0.0,0,0,0,0,0.008,2,25,25,2,4,4,0,10,6,3,2,25,12.5,1355.44,1.0,,False,2,0,0,t12_split_view__peer_contract-n2-r2.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t12_split_view,split_view_divergence,False,peer_contract,strategy,,2,3,gpt-5-mini,True,2,2,45.62,29930,3282,33212,0.014046,0,0.0,0,0,0,0,0.008,3,22,22,3,5,5,0,5,6,3,2,22,11.0,1509.6363636363637,1.0,,False,2,0,0,t12_split_view__peer_contract-n2-r3.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
t12_split_view,split_view_divergence,False,peer_contract,strategy,,2,4,gpt-5-mini,True,2,2,24.08,21407,2126,23533,0.009604,0,0.0,0,0,0,0,0.011,0,18,18,0,4,4,0,6,6,2,2,18,9.0,1307.388888888889,1.0,,False,2,0,0,t12_split_view__peer_contract-n2-r4.jsonl,grid-v1-extensions-full,openai,results/grid-v1-extensions-full
