task,failure_mode,benign,strategy,n_agents,rep,model,correct,oracle_passed,oracle_total,wall_clock_s,prompt_tokens,completion_tokens,total_tokens,estimated_usd,wasted_tokens,wasted_token_rate,stall_events,fp_stall_events,notify_events,fp_notify_events,stall_wait_s,reads_observed,read_set_visibility,critical_paths_read_fraction,timed_out,agents_done,agents_errored,agents_timeout,log
t07_rw_canary,antidependency_silent_invalidation,False,notify,2,3,gpt-5-mini,True,4,4,90.66,22898,6218,29116,0.01816,0,0.0,0,0,0,0,0.0,10,1.0,,False,2,0,0,t07_rw_canary__notify-n2-r3.jsonl
t07_rw_canary,antidependency_silent_invalidation,False,notify,2,4,gpt-5-mini,True,4,4,170.19,41264,10858,52122,0.032032,0,0.0,0,0,0,0,0.0,12,1.0,,False,2,0,0,t07_rw_canary__notify-n2-r4.jsonl
t08_livelock,livelock_deadlock,False,ast_dep,2,0,gpt-5-mini,False,0,1,284.03,68639,3101,71740,0.023362,21814,0.3040702536938946,14,0,0,0,420.051,20,1.0,,False,1,1,0,t08_livelock__ast_dep-n2-r0.jsonl
t08_livelock,livelock_deadlock,False,ast_dep,2,1,gpt-5-mini,False,0,1,845.74,112936,4900,117836,0.038034,31310,0.265708272514342,18,0,0,0,540.095,27,1.0,,False,1,0,0,t08_livelock__ast_dep-n2-r1.jsonl
t08_livelock,livelock_deadlock,False,ast_dep,2,2,gpt-5-mini,True,1,1,17.89,14616,733,15349,0.00512,0,0.0,1,0,0,0,1.479,6,1.0,,False,2,0,0,t08_livelock__ast_dep-n2-r2.jsonl
t08_livelock,livelock_deadlock,False,ast_dep,2,3,gpt-5-mini,False,0,1,180.28,37567,2651,40218,0.014694,9468,0.23541697747277338,8,0,0,0,240.115,15,1.0,,False,1,1,0,t08_livelock__ast_dep-n2-r3.jsonl
t08_livelock,livelock_deadlock,False,ast_dep,2,4,gpt-5-mini,False,0,1,418.39,127211,5073,132284,0.041949,40693,0.30761845725862536,23,0,0,0,660.302,26,1.0,,False,1,0,0,t08_livelock__ast_dep-n2-r4.jsonl
t08_livelock,livelock_deadlock,False,ast_scope,2,0,gpt-5-mini,False,0,1,900.0,116146,4833,120979,0.038703,42548,0.35169740202845123,21,0,0,0,632.939,31,1.0,,True,0,0,2,t08_livelock__ast_scope-n2-r0.jsonl
t08_livelock,livelock_deadlock,False,ast_scope,2,1,gpt-5-mini,True,1,1,618.86,16953,835,17788,0.005908,0,0.0,1,0,0,0,0.016,8,1.0,,False,2,0,0,t08_livelock__ast_scope-n2-r1.jsonl
t08_livelock,livelock_deadlock,False,ast_scope,2,2,gpt-5-mini,False,0,1,392.87,134382,5100,139482,0.043796,36785,0.2637257854060022,22,0,0,0,653.901,33,1.0,,False,0,0,0,t08_livelock__ast_scope-n2-r2.jsonl
t08_livelock,livelock_deadlock,False,ast_scope,2,3,gpt-5-mini,True,1,1,19.29,16910,935,17845,0.006097,0,0.0,1,0,0,0,1.275,8,1.0,,False,2,0,0,t08_livelock__ast_scope-n2-r3.jsonl
t08_livelock,livelock_deadlock,False,ast_scope,2,4,gpt-5-mini,False,0,1,442.59,107711,4944,112655,0.036816,42497,0.37723137011228974,24,0,0,0,720.119,28,1.0,,False,0,2,0,t08_livelock__ast_scope-n2-r4.jsonl
t08_livelock,livelock_deadlock,False,file_lock,2,0,gpt-5-mini,True,1,1,23.58,14818,679,15497,0.005063,0,0.0,1,0,0,0,0.0,6,1.0,,False,2,0,0,t08_livelock__file_lock-n2-r0.jsonl
t08_livelock,livelock_deadlock,False,file_lock,2,1,gpt-5-mini,False,0,1,695.32,112954,6340,119294,0.040918,29035,0.24339027947759317,65,0,0,0,451.632,33,1.0,,False,2,0,0,t08_livelock__file_lock-n2-r1.jsonl
t08_livelock,livelock_deadlock,False,file_lock,2,2,gpt-5-mini,False,0,1,900.01,98408,3324,101732,0.03125,17437,0.17140132898203123,57,0,0,0,300.017,32,1.0,,True,0,0,2,t08_livelock__file_lock-n2-r2.jsonl
t08_livelock,livelock_deadlock,False,file_lock,2,3,gpt-5-mini,False,0,1,551.19,89358,4589,93947,0.031517,12617,0.13429912610301553,57,0,0,0,241.232,30,1.0,,False,2,0,0,t08_livelock__file_lock-n2-r3.jsonl
t08_livelock,livelock_deadlock,False,file_lock,2,4,gpt-5-mini,True,1,1,25.67,15608,815,16423,0.005532,0,0.0,1,0,0,0,0.0,7,1.0,,False,2,0,0,t08_livelock__file_lock-n2-r4.jsonl
t08_livelock,livelock_deadlock,False,git_hash,2,0,gpt-5-mini,True,1,1,25.8,20027,1029,21056,0.007065,1101,0.05228913373860183,1,0,0,0,0.0,7,1.0,,False,2,0,0,t08_livelock__git_hash-n2-r0.jsonl
t08_livelock,livelock_deadlock,False,git_hash,2,1,gpt-5-mini,True,1,1,28.5,19941,834,20775,0.006653,1103,0.05309265944645006,1,0,0,0,0.0,9,1.0,,False,2,0,0,t08_livelock__git_hash-n2-r1.jsonl
t08_livelock,livelock_deadlock,False,git_hash,2,2,gpt-5-mini,True,1,1,17.39,14608,914,15522,0.00548,0,0.0,0,0,0,0,0.0,8,1.0,,False,2,0,0,t08_livelock__git_hash-n2-r2.jsonl
t08_livelock,livelock_deadlock,False,git_hash,2,3,gpt-5-mini,True,1,1,21.95,14891,741,15632,0.005205,923,0.05904554759467758,1,0,0,0,0.0,7,1.0,,False,2,0,0,t08_livelock__git_hash-n2-r3.jsonl
t08_livelock,livelock_deadlock,False,git_hash,2,4,gpt-5-mini,True,1,1,20.14,19707,912,20619,0.006751,2777,0.13468160434550658,2,0,0,0,0.0,9,1.0,,False,2,0,0,t08_livelock__git_hash-n2-r4.jsonl
t08_livelock,livelock_deadlock,False,naive,2,0,gpt-5-mini,True,1,1,21.21,15589,997,16586,0.005891,0,0.0,0,0,0,0,0.0,9,1.0,,False,2,0,0,t08_livelock__naive-n2-r0.jsonl
t08_livelock,livelock_deadlock,False,naive,2,1,gpt-5-mini,True,1,1,17.89,16627,887,17514,0.005931,0,0.0,0,0,0,0,0.0,10,1.0,,False,2,0,0,t08_livelock__naive-n2-r1.jsonl
t08_livelock,livelock_deadlock,False,naive,2,2,gpt-5-mini,True,1,1,19.22,14591,914,15505,0.005476,0,0.0,0,0,0,0,0.0,8,1.0,,False,2,0,0,t08_livelock__naive-n2-r2.jsonl
t08_livelock,livelock_deadlock,False,naive,2,3,gpt-5-mini,True,1,1,21.48,14608,906,15514,0.005464,0,0.0,0,0,0,0,0.0,8,1.0,,False,2,0,0,t08_livelock__naive-n2-r3.jsonl
t08_livelock,livelock_deadlock,False,naive,2,4,gpt-5-mini,True,1,1,19.26,14818,749,15567,0.005202,0,0.0,0,0,0,0,0.0,6,1.0,,False,2,0,0,t08_livelock__naive-n2-r4.jsonl
t08_livelock,livelock_deadlock,False,notify,2,0,gpt-5-mini,True,1,1,25.14,16317,1002,17319,0.006083,0,0.0,0,0,4,0,0.0,9,1.0,,False,2,0,0,t08_livelock__notify-n2-r0.jsonl
t08_livelock,livelock_deadlock,False,notify,2,1,gpt-5-mini,True,1,1,24.76,17673,1370,19043,0.007158,0,0.0,0,0,4,0,0.0,8,1.0,,False,2,0,0,t08_livelock__notify-n2-r1.jsonl
t08_livelock,livelock_deadlock,False,notify,2,2,gpt-5-mini,True,1,1,20.46,16206,1076,17282,0.006203,0,0.0,0,0,3,0,0.0,9,1.0,,False,2,0,0,t08_livelock__notify-n2-r2.jsonl
t08_livelock,livelock_deadlock,False,notify,2,3,gpt-5-mini,True,1,1,18.23,17413,1154,18567,0.006661,0,0.0,0,0,4,0,0.0,9,1.0,,False,2,0,0,t08_livelock__notify-n2-r3.jsonl
t08_livelock,livelock_deadlock,False,notify,2,4,gpt-5-mini,True,1,1,16.88,16306,1066,17372,0.006208,0,0.0,0,0,4,0,0.0,9,1.0,,False,2,0,0,t08_livelock__notify-n2-r4.jsonl
t09_overhead,overhead_masks_benefit,True,ast_dep,2,0,gpt-5-mini,True,2,2,18.25,16230,814,17044,0.005685,0,0.0,0,0,0,0,0.005,8,1.0,,False,2,0,0,t09_overhead__ast_dep-n2-r0.jsonl
t09_overhead,overhead_masks_benefit,True,ast_dep,2,1,gpt-5-mini,True,2,2,15.87,17447,856,18303,0.006074,0,0.0,0,0,0,0,0.006,10,1.0,,False,2,0,0,t09_overhead__ast_dep-n2-r1.jsonl
t09_overhead,overhead_masks_benefit,True,ast_dep,2,2,gpt-5-mini,True,2,2,18.31,20894,957,21851,0.007137,0,0.0,0,0,0,0,0.004,13,1.0,,False,2,0,0,t09_overhead__ast_dep-n2-r2.jsonl
t09_overhead,overhead_masks_benefit,True,ast_dep,2,3,gpt-5-mini,True,2,2,16.01,19824,816,20640,0.006588,0,0.0,0,0,0,0,0.004,12,1.0,,False,2,0,0,t09_overhead__ast_dep-n2-r3.jsonl
t09_overhead,overhead_masks_benefit,True,ast_dep,2,4,gpt-5-mini,True,2,2,15.21,14212,715,14927,0.004983,0,0.0,0,0,0,0,0.01,7,1.0,,False,2,0,0,t09_overhead__ast_dep-n2-r4.jsonl
t09_overhead,overhead_masks_benefit,True,ast_scope,2,0,gpt-5-mini,True,2,2,18.37,17447,838,18285,0.006038,0,0.0,0,0,0,0,0.01,10,1.0,,False,2,0,0,t09_overhead__ast_scope-n2-r0.jsonl
t09_overhead,overhead_masks_benefit,True,ast_scope,2,1,gpt-5-mini,True,2,2,16.28,15130,752,15882,0.005287,0,0.0,0,0,0,0,0.008,8,1.0,,False,2,0,0,t09_overhead__ast_scope-n2-r1.jsonl
t09_overhead,overhead_masks_benefit,True,ast_scope,2,2,gpt-5-mini,True,2,2,18.87,18620,798,19418,0.006251,0,0.0,0,0,0,0,0.006,11,1.0,,False,2,0,0,t09_overhead__ast_scope-n2-r2.jsonl
t09_overhead,overhead_masks_benefit,True,ast_scope,2,3,gpt-5-mini,True,2,2,13.17,15420,765,16185,0.005385,0,0.0,0,0,0,0,0.004,8,1.0,,False,2,0,0,t09_overhead__ast_scope-n2-r3.jsonl
t09_overhead,overhead_masks_benefit,True,ast_scope,2,4,gpt-5-mini,True,2,2,17.16,18790,829,19619,0.006356,0,0.0,0,0,0,0,0.013,11,1.0,,False,2,0,0,t09_overhead__ast_scope-n2-r4.jsonl
t09_overhead,overhead_masks_benefit,True,file_lock,2,0,gpt-5-mini,True,2,2,89.34,20862,978,21840,0.007171,0,0.0,9,9,0,0,0.0,13,1.0,,False,2,0,0,t09_overhead__file_lock-n2-r0.jsonl
t09_overhead,overhead_masks_benefit,True,file_lock,2,1,gpt-5-mini,True,2,2,25.35,17609,841,18450,0.006084,0,0.0,1,1,0,0,0.0,10,1.0,,False,2,0,0,t09_overhead__file_lock-n2-r1.jsonl
t09_overhead,overhead_masks_benefit,True,file_lock,2,2,gpt-5-mini,True,2,2,108.8,19551,961,20512,0.00681,0,0.0,12,12,0,0,0.0,12,1.0,,False,2,0,0,t09_overhead__file_lock-n2-r2.jsonl
t09_overhead,overhead_masks_benefit,True,file_lock,2,3,gpt-5-mini,True,2,2,27.89,20390,898,21288,0.006894,0,0.0,1,1,0,0,0.0,12,1.0,,False,2,0,0,t09_overhead__file_lock-n2-r3.jsonl
t09_overhead,overhead_masks_benefit,True,file_lock,2,4,gpt-5-mini,True,2,2,14.37,14344,938,15282,0.005462,0,0.0,0,0,0,0,0.0,7,1.0,,False,2,0,0,t09_overhead__file_lock-n2-r4.jsonl
t09_overhead,overhead_masks_benefit,True,git_hash,2,0,gpt-5-mini,True,2,2,13.74,14212,779,14991,0.005111,0,0.0,0,0,0,0,0.0,7,1.0,,False,2,0,0,t09_overhead__git_hash-n2-r0.jsonl
t09_overhead,overhead_masks_benefit,True,git_hash,2,1,gpt-5-mini,True,2,2,18.94,18920,930,19850,0.00659,0,0.0,0,0,0,0,0.0,11,1.0,,False,2,0,0,t09_overhead__git_hash-n2-r1.jsonl
t09_overhead,overhead_masks_benefit,True,git_hash,2,2,gpt-5-mini,True,2,2,14.63,14421,780,15201,0.005165,0,0.0,0,0,0,0,0.0,7,1.0,,False,2,0,0,t09_overhead__git_hash-n2-r2.jsonl
t09_overhead,overhead_masks_benefit,True,git_hash,2,3,gpt-5-mini,True,2,2,20.1,18646,861,19507,0.006384,0,0.0,0,0,0,0,0.0,11,1.0,,False,2,0,0,t09_overhead__git_hash-n2-r3.jsonl
t09_overhead,overhead_masks_benefit,True,git_hash,2,4,gpt-5-mini,True,2,2,16.55,14212,724,14936,0.005001,0,0.0,0,0,0,0,0.0,7,1.0,,False,2,0,0,t09_overhead__git_hash-n2-r4.jsonl
t09_overhead,overhead_masks_benefit,True,naive,2,0,gpt-5-mini,True,2,2,18.52,17771,828,18599,0.006099,0,0.0,0,0,0,0,0.0,10,1.0,,False,2,0,0,t09_overhead__naive-n2-r0.jsonl
t09_overhead,overhead_masks_benefit,True,naive,2,1,gpt-5-mini,True,2,2,12.11,13210,735,13945,0.004772,0,0.0,0,0,0,0,0.0,6,1.0,,False,2,0,0,t09_overhead__naive-n2-r1.jsonl
t09_overhead,overhead_masks_benefit,True,naive,2,2,gpt-5-mini,True,2,2,17.51,18620,838,19458,0.006331,0,0.0,0,0,0,0,0.0,11,1.0,,False,2,0,0,t09_overhead__naive-n2-r2.jsonl
t09_overhead,overhead_masks_benefit,True,naive,2,3,gpt-5-mini,True,2,2,15.33,15336,796,16132,0.005426,0,0.0,0,0,0,0,0.0,8,1.0,,False,2,0,0,t09_overhead__naive-n2-r3.jsonl
t09_overhead,overhead_masks_benefit,True,naive,2,4,gpt-5-mini,True,2,2,18.2,20547,999,21546,0.007135,0,0.0,0,0,0,0,0.0,12,1.0,,False,2,0,0,t09_overhead__naive-n2-r4.jsonl
t09_overhead,overhead_masks_benefit,True,notify,2,0,gpt-5-mini,True,2,2,12.01,14306,683,14989,0.004942,0,0.0,0,0,0,0,0.0,7,1.0,,False,2,0,0,t09_overhead__notify-n2-r0.jsonl
t09_overhead,overhead_masks_benefit,True,notify,2,1,gpt-5-mini,True,2,2,13.2,14238,766,15004,0.005091,0,0.0,0,0,0,0,0.0,7,1.0,,False,2,0,0,t09_overhead__notify-n2-r1.jsonl
t09_overhead,overhead_masks_benefit,True,notify,2,2,gpt-5-mini,True,2,2,13.86,14238,714,14952,0.004987,0,0.0,0,0,0,0,0.0,7,1.0,,False,2,0,0,t09_overhead__notify-n2-r2.jsonl
t09_overhead,overhead_masks_benefit,True,notify,2,3,gpt-5-mini,True,2,2,18.58,17832,894,18726,0.006246,0,0.0,0,0,2,2,0.0,10,1.0,,False,2,0,0,t09_overhead__notify-n2-r3.jsonl
t09_overhead,overhead_masks_benefit,True,notify,2,4,gpt-5-mini,True,2,2,15.42,15372,864,16236,0.005571,0,0.0,0,0,0,0,0.0,8,1.0,,False,2,0,0,t09_overhead__notify-n2-r4.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,ast_dep,2,0,gpt-5-mini,True,3,3,36.87,32199,3743,35942,0.015536,0,0.0,0,0,0,0,0.008,13,1.0,,False,2,0,0,t10_phantom_tool__ast_dep-n2-r0.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,ast_dep,2,1,gpt-5-mini,True,3,3,45.24,34906,3857,38763,0.016441,0,0.0,0,0,0,0,0.004,16,1.0,,False,2,0,0,t10_phantom_tool__ast_dep-n2-r1.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,ast_dep,2,2,gpt-5-mini,True,3,3,32.49,33750,2917,36667,0.014271,0,0.0,0,0,0,0,0.007,14,1.0,,False,2,0,0,t10_phantom_tool__ast_dep-n2-r2.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,ast_dep,2,3,gpt-5-mini,True,3,3,36.62,36575,3030,39605,0.015204,0,0.0,0,0,0,0,0.008,16,1.0,,False,2,0,0,t10_phantom_tool__ast_dep-n2-r3.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,ast_dep,2,4,gpt-5-mini,True,3,3,36.0,26563,2878,29441,0.012397,0,0.0,0,0,0,0,0.006,10,1.0,,False,2,0,0,t10_phantom_tool__ast_dep-n2-r4.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,ast_scope,2,0,gpt-5-mini,True,3,3,55.56,41454,3546,45000,0.017455,0,0.0,0,0,0,0,0.005,18,1.0,,False,2,0,0,t10_phantom_tool__ast_scope-n2-r0.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,ast_scope,2,1,gpt-5-mini,True,3,3,35.65,28078,2290,30368,0.0116,0,0.0,0,0,0,0,0.005,11,1.0,,False,2,0,0,t10_phantom_tool__ast_scope-n2-r1.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,ast_scope,2,2,gpt-5-mini,True,3,3,36.28,33469,2662,36131,0.013691,0,0.0,0,0,0,0,0.012,15,1.0,,False,2,0,0,t10_phantom_tool__ast_scope-n2-r2.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,ast_scope,2,3,gpt-5-mini,True,3,3,30.7,30058,2598,32656,0.01271,0,0.0,0,0,0,0,0.004,11,1.0,,False,2,0,0,t10_phantom_tool__ast_scope-n2-r3.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,ast_scope,2,4,gpt-5-mini,True,3,3,33.86,39447,2942,42389,0.015746,0,0.0,0,0,0,0,0.01,16,1.0,,False,2,0,0,t10_phantom_tool__ast_scope-n2-r4.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,file_lock,2,0,gpt-5-mini,True,3,3,123.57,41800,3200,45000,0.01685,0,0.0,9,0,0,0,0.005,17,1.0,,False,2,0,0,t10_phantom_tool__file_lock-n2-r0.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,file_lock,2,1,gpt-5-mini,True,3,3,78.96,37454,4407,41861,0.018177,0,0.0,1,0,0,0,0.0,13,1.0,,False,2,0,0,t10_phantom_tool__file_lock-n2-r1.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,file_lock,2,2,gpt-5-mini,True,3,3,57.52,40302,2632,42934,0.01534,0,0.0,1,0,0,0,0.0,12,1.0,,False,2,0,0,t10_phantom_tool__file_lock-n2-r2.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,file_lock,2,3,gpt-5-mini,True,3,3,44.4,31149,2487,33636,0.012761,0,0.0,1,0,0,0,0.0,10,1.0,,False,2,0,0,t10_phantom_tool__file_lock-n2-r3.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,file_lock,2,4,gpt-5-mini,True,3,3,198.52,45204,3143,48347,0.017587,0,0.0,20,0,0,0,0.0,19,1.0,,False,2,0,0,t10_phantom_tool__file_lock-n2-r4.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,git_hash,2,0,gpt-5-mini,True,3,3,40.12,28517,2677,31194,0.012483,0,0.0,0,0,0,0,0.0,11,1.0,,False,2,0,0,t10_phantom_tool__git_hash-n2-r0.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,git_hash,2,1,gpt-5-mini,True,3,3,43.71,31531,3340,34871,0.014563,0,0.0,0,0,0,0,0.0,11,1.0,,False,2,0,0,t10_phantom_tool__git_hash-n2-r1.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,git_hash,2,2,gpt-5-mini,True,3,3,33.79,35168,2919,38087,0.01463,0,0.0,0,0,0,0,0.0,16,1.0,,False,2,0,0,t10_phantom_tool__git_hash-n2-r2.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,git_hash,2,3,gpt-5-mini,True,3,3,49.97,32280,3417,35697,0.014904,0,0.0,0,0,0,0,0.0,12,1.0,,False,2,0,0,t10_phantom_tool__git_hash-n2-r3.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,git_hash,2,4,gpt-5-mini,True,3,3,44.66,33149,2970,36119,0.014227,0,0.0,0,0,0,0,0.0,11,1.0,,False,2,0,0,t10_phantom_tool__git_hash-n2-r4.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,naive,2,0,gpt-5-mini,True,3,3,40.03,34741,3312,38053,0.015309,0,0.0,0,0,0,0,0.0,16,1.0,,False,2,0,0,t10_phantom_tool__naive-n2-r0.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,naive,2,1,gpt-5-mini,True,3,3,32.77,29623,2200,31823,0.011806,0,0.0,0,0,0,0,0.0,12,1.0,,False,2,0,0,t10_phantom_tool__naive-n2-r1.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,naive,2,2,gpt-5-mini,True,3,3,39.23,30560,3714,34274,0.015068,0,0.0,0,0,0,0,0.0,13,1.0,,False,2,0,0,t10_phantom_tool__naive-n2-r2.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,naive,2,3,gpt-5-mini,True,3,3,64.96,80337,4493,84830,0.02907,0,0.0,0,0,0,0,0.0,23,1.0,,False,2,0,0,t10_phantom_tool__naive-n2-r3.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,naive,2,4,gpt-5-mini,True,3,3,32.74,32710,2547,35257,0.013272,0,0.0,0,0,0,0,0.0,11,1.0,,False,2,0,0,t10_phantom_tool__naive-n2-r4.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,notify,2,0,gpt-5-mini,True,3,3,36.67,40262,2874,43136,0.015814,0,0.0,0,0,2,0,0.0,18,1.0,,False,2,0,0,t10_phantom_tool__notify-n2-r0.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,notify,2,1,gpt-5-mini,True,3,3,53.61,40749,4208,44957,0.018603,0,0.0,0,0,1,0,0.0,17,1.0,,False,2,0,0,t10_phantom_tool__notify-n2-r1.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,notify,2,2,gpt-5-mini,True,3,3,44.37,35882,3841,39723,0.016653,0,0.0,0,0,1,0,0.0,13,1.0,,False,2,0,0,t10_phantom_tool__notify-n2-r2.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,notify,2,3,gpt-5-mini,True,3,3,49.66,44040,4310,48350,0.01963,0,0.0,0,0,1,0,0.0,18,1.0,,False,2,0,0,t10_phantom_tool__notify-n2-r3.jsonl
t10_phantom_tool,phantom_tool_registry_drift,False,notify,2,4,gpt-5-mini,True,3,3,37.72,38261,3694,41955,0.016953,0,0.0,0,0,1,0,0.0,17,1.0,,False,2,0,0,t10_phantom_tool__notify-n2-r4.jsonl
t11_irreversible,irreversible_effect_reordering,False,ast_dep,2,0,gpt-5-mini,True,3,3,55.53,21739,5690,27429,0.016815,0,0.0,0,0,0,0,0.002,8,1.0,,False,2,0,0,t11_irreversible__ast_dep-n2-r0.jsonl
t11_irreversible,irreversible_effect_reordering,False,ast_dep,2,1,gpt-5-mini,False,2,3,48.51,20216,4706,24922,0.014466,0,0.0,0,0,0,0,0.005,7,1.0,,False,2,0,0,t11_irreversible__ast_dep-n2-r1.jsonl
t11_irreversible,irreversible_effect_reordering,False,ast_dep,2,2,gpt-5-mini,False,2,3,57.14,26137,5836,31973,0.018206,0,0.0,0,0,0,0,0.028,9,1.0,,False,2,0,0,t11_irreversible__ast_dep-n2-r2.jsonl
t11_irreversible,irreversible_effect_reordering,False,ast_dep,2,3,gpt-5-mini,True,3,3,63.38,29266,6739,36005,0.020795,0,0.0,0,0,0,0,0.048,10,1.0,,False,2,0,0,t11_irreversible__ast_dep-n2-r3.jsonl
t11_irreversible,irreversible_effect_reordering,False,ast_dep,2,4,gpt-5-mini,False,2,3,48.0,19990,5469,25459,0.015935,0,0.0,0,0,0,0,0.003,7,1.0,,False,2,0,0,t11_irreversible__ast_dep-n2-r4.jsonl
t11_irreversible,irreversible_effect_reordering,False,ast_scope,2,0,gpt-5-mini,True,3,3,39.89,26017,4350,30367,0.015204,0,0.0,0,0,0,0,0.003,9,1.0,,False,2,0,0,t11_irreversible__ast_scope-n2-r0.jsonl
t11_irreversible,irreversible_effect_reordering,False,ast_scope,2,1,gpt-5-mini,False,2,3,38.93,20430,4144,24574,0.013395,0,0.0,0,0,0,0,0.004,8,1.0,,False,2,0,0,t11_irreversible__ast_scope-n2-r1.jsonl
t11_irreversible,irreversible_effect_reordering,False,ast_scope,2,2,gpt-5-mini,True,3,3,50.81,22750,5454,28204,0.016595,0,0.0,0,0,0,0,0.004,8,1.0,,False,2,0,0,t11_irreversible__ast_scope-n2-r2.jsonl
t11_irreversible,irreversible_effect_reordering,False,ast_scope,2,3,gpt-5-mini,False,2,3,57.29,35647,5329,40976,0.01957,0,0.0,0,0,0,0,0.005,9,1.0,,False,2,0,0,t11_irreversible__ast_scope-n2-r3.jsonl
t11_irreversible,irreversible_effect_reordering,False,ast_scope,2,4,gpt-5-mini,False,2,3,52.07,20148,5151,25299,0.015339,0,0.0,0,0,0,0,0.003,7,1.0,,False,2,0,0,t11_irreversible__ast_scope-n2-r4.jsonl
t11_irreversible,irreversible_effect_reordering,False,file_lock,2,0,gpt-5-mini,True,3,3,70.8,41161,5007,46168,0.020304,0,0.0,1,0,0,0,0.0,15,1.0,,False,2,0,0,t11_irreversible__file_lock-n2-r0.jsonl
t11_irreversible,irreversible_effect_reordering,False,file_lock,2,1,gpt-5-mini,True,3,3,82.68,43691,5982,49673,0.022887,0,0.0,1,0,0,0,0.0,15,1.0,,False,2,0,0,t11_irreversible__file_lock-n2-r1.jsonl
t11_irreversible,irreversible_effect_reordering,False,file_lock,2,2,gpt-5-mini,True,3,3,55.76,26198,4554,30752,0.015658,0,0.0,1,0,0,0,0.0,7,1.0,,False,2,0,0,t11_irreversible__file_lock-n2-r2.jsonl
t11_irreversible,irreversible_effect_reordering,False,file_lock,2,3,gpt-5-mini,True,3,3,39.19,20197,3276,23473,0.011601,0,0.0,1,0,0,0,0.0,7,1.0,,False,2,0,0,t11_irreversible__file_lock-n2-r3.jsonl
t11_irreversible,irreversible_effect_reordering,False,file_lock,2,4,gpt-5-mini,True,3,3,47.51,26411,3024,29435,0.012651,0,0.0,1,0,0,0,0.0,9,1.0,,False,2,0,0,t11_irreversible__file_lock-n2-r4.jsonl
t11_irreversible,irreversible_effect_reordering,False,git_hash,2,0,gpt-5-mini,True,3,3,81.91,32882,8630,41512,0.02548,0,0.0,0,0,0,0,0.0,14,1.0,,False,2,0,0,t11_irreversible__git_hash-n2-r0.jsonl
t11_irreversible,irreversible_effect_reordering,False,git_hash,2,1,gpt-5-mini,True,3,3,50.31,26851,4791,31642,0.016295,0,0.0,0,0,0,0,0.0,9,1.0,,False,2,0,0,t11_irreversible__git_hash-n2-r1.jsonl
t11_irreversible,irreversible_effect_reordering,False,git_hash,2,2,gpt-5-mini,False,2,3,94.43,29543,10769,40312,0.028924,0,0.0,0,0,0,0,0.0,11,1.0,,False,2,0,0,t11_irreversible__git_hash-n2-r2.jsonl
t11_irreversible,irreversible_effect_reordering,False,git_hash,2,3,gpt-5-mini,True,3,3,105.08,45242,11030,56272,0.03337,0,0.0,0,0,0,0,0.0,14,1.0,,False,2,0,0,t11_irreversible__git_hash-n2-r3.jsonl
t11_irreversible,irreversible_effect_reordering,False,git_hash,2,4,gpt-5-mini,False,2,3,55.26,18666,6436,25102,0.017538,0,0.0,0,0,0,0,0.0,6,1.0,,False,2,0,0,t11_irreversible__git_hash-n2-r4.jsonl
t11_irreversible,irreversible_effect_reordering,False,naive,2,0,gpt-5-mini,True,3,3,46.59,21979,5116,27095,0.015727,0,0.0,0,0,0,0,0.0,8,1.0,,False,2,0,0,t11_irreversible__naive-n2-r0.jsonl
t11_irreversible,irreversible_effect_reordering,False,naive,2,1,gpt-5-mini,True,3,3,76.2,30460,8649,39109,0.024913,0,0.0,0,0,0,0,0.0,10,1.0,,False,2,0,0,t11_irreversible__naive-n2-r1.jsonl
t11_irreversible,irreversible_effect_reordering,False,naive,2,2,gpt-5-mini,False,2,3,37.73,20257,4096,24353,0.013256,0,0.0,0,0,0,0,0.0,6,1.0,,False,2,0,0,t11_irreversible__naive-n2-r2.jsonl
